employee_id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
6437,0.41,0.5,2,149,3,0,1,0,RandD,low
6438,0.39,0.54,2,149,3,0,1,0,sales,low
6439,0.43,0.48,2,149,3,0,1,0,support,medium
6440,0.39,0.54,2,149,3,0,1,0,RandD,low
6441,0.45,0.51,2,149,3,0,1,0,accounting,low
6442,0.44,0.52,2,149,3,0,1,0,marketing,low
6443,0.37,0.45,2,149,3,0,1,0,sales,low
6444,0.45,0.46,2,149,3,0,1,0,sales,low
6445,0.59,0.52,2,149,3,0,0,0,accounting,medium
6446,0.61,0.47,2,149,3,0,0,0,sales,medium
6447,0.83,0.84,2,149,3,0,0,0,sales,low
6448,0.45,0.49,2,149,3,0,1,0,product_mng,high
6449,0.4,0.56,2,149,3,0,1,0,accounting,low
6450,0.44,0.54,2,149,3,0,1,0,hr,low
6451,0.37,0.46,2,149,3,0,1,0,marketing,high
6452,0.4,0.46,2,149,3,0,1,0,technical,medium
6453,0.37,0.54,2,149,3,0,1,0,support,low
6454,0.44,0.53,2,149,3,0,1,0,sales,low
6455,0.42,0.56,2,149,3,0,1,0,sales,low
6456,0.37,0.47,2,149,3,0,1,0,sales,low
6457,0.37,0.46,2,149,3,0,1,0,IT,low
6458,0.43,0.46,2,149,3,0,1,0,technical,medium
6459,0.45,0.49,2,149,3,0,1,0,product_mng,high
6460,0.4,0.56,2,149,3,0,1,0,accounting,low
6461,0.44,0.54,2,149,3,0,1,0,hr,low
6462,0.37,0.46,2,149,3,0,1,0,marketing,high
6463,0.4,0.46,2,149,3,0,1,0,technical,medium
6464,0.37,0.54,2,149,3,0,1,0,support,low
6465,0.44,0.53,2,149,3,0,1,0,sales,low
6466,0.42,0.56,2,149,3,0,1,0,sales,low
6467,0.37,0.47,2,149,3,0,1,0,sales,low
6468,0.44,0.52,2,149,3,0,1,0,marketing,low
6469,0.37,0.45,2,149,3,0,1,0,sales,low
6470,0.45,0.46,2,149,3,0,1,0,sales,low
6471,0.73,0.78,5,150,3,0,0,0,sales,low
6472,0.98,1,5,150,3,0,0,0,technical,medium
6473,0.91,0.6,5,150,3,0,0,0,product_mng,medium
6474,0.85,0.57,4,150,3,0,0,1,sales,high
6475,0.82,0.66,4,150,3,0,0,0,technical,low
6476,0.64,0.91,4,150,3,0,0,0,technical,low
6477,0.83,0.8,4,150,3,0,0,0,support,low
6478,0.78,0.62,4,150,3,0,0,1,management,high
6479,0.85,0.89,4,150,3,0,0,0,accounting,high
6480,0.78,0.62,4,150,3,0,0,1,management,high
6481,0.85,0.89,4,150,3,0,0,0,accounting,high
6482,0.52,0.57,3,150,3,0,0,0,sales,low
6483,0.98,0.66,3,150,3,0,0,0,hr,medium
6484,0.53,0.86,3,150,3,0,0,0,support,low
6485,1,0.85,3,150,3,0,0,0,technical,low
6486,0.73,0.54,3,150,3,0,0,0,sales,medium
6487,0.83,0.75,3,150,3,0,0,0,support,low
6488,0.8,0.94,3,150,3,0,0,0,technical,medium
6489,0.98,0.89,3,150,3,0,0,0,support,high
6490,0.42,0.85,3,150,3,0,0,0,sales,low
6491,0.82,0.71,3,150,3,0,0,0,support,medium
6492,0.7,0.68,3,150,3,0,0,0,support,low
6493,0.82,0.71,3,150,3,0,0,0,support,medium
6494,0.7,0.68,3,150,3,0,0,0,support,low
6495,0.42,0.46,2,150,3,0,1,0,sales,medium
6496,0.44,0.51,2,150,3,0,1,0,support,low
6497,0.41,0.56,2,150,3,0,1,0,product_mng,low
6498,0.43,0.53,2,150,3,0,1,0,sales,low
6499,0.43,0.52,2,150,3,0,1,0,product_mng,low
6500,0.43,0.54,2,150,3,0,1,0,hr,low
6501,0.41,0.45,2,150,3,0,1,0,support,medium
6502,0.37,0.47,2,150,3,0,1,0,technical,medium
6503,0.38,0.54,2,150,3,0,1,0,sales,medium
6504,0.4,0.55,2,150,3,0,1,0,IT,medium
6505,0.44,0.54,2,150,3,0,1,0,support,low
6506,0.39,0.57,2,150,3,0,1,0,support,low
6507,0.42,0.55,2,150,3,0,1,0,technical,low
6508,0.45,0.47,2,150,3,0,1,0,sales,low
6509,0.45,0.5,2,150,3,0,1,0,support,low
6510,0.93,0.68,2,150,3,0,0,0,technical,low
6511,0.84,0.79,2,150,3,0,0,0,technical,low
6512,0.42,0.46,2,150,3,0,1,0,sales,medium
6513,0.44,0.51,2,150,3,0,1,0,support,low
6514,0.41,0.56,2,150,3,0,1,0,product_mng,low
6515,0.43,0.53,2,150,3,0,1,0,sales,low
6516,0.43,0.52,2,150,3,0,1,0,product_mng,low
6517,0.42,0.46,2,150,3,0,1,0,sales,medium
6518,0.44,0.51,2,150,3,0,1,0,support,low
6519,0.41,0.56,2,150,3,0,1,0,product_mng,low
6520,0.43,0.53,2,150,3,0,1,0,sales,low
6521,0.36,0.78,6,151,3,0,0,0,sales,low
6522,0.72,0.65,5,151,3,0,0,0,sales,medium
6523,0.36,0.97,5,151,3,0,0,0,support,low
6524,0.87,0.97,5,151,3,0,0,0,RandD,medium
6525,0.99,0.94,5,151,3,0,0,0,product_mng,medium
6526,0.87,0.97,5,151,3,0,0,0,RandD,medium
6527,0.99,0.94,5,151,3,0,0,0,product_mng,medium
6528,0.97,0.63,4,151,3,0,0,1,management,medium
6529,0.61,0.87,4,151,3,0,0,0,hr,medium
6530,0.51,0.74,4,151,3,0,0,0,product_mng,medium
6531,0.92,0.88,4,151,3,0,0,0,technical,low
6532,0.61,0.67,4,151,3,0,0,0,IT,high
6533,0.63,0.49,4,151,3,0,0,0,technical,medium
6534,0.95,0.75,4,151,3,0,0,0,product_mng,medium
6535,0.98,0.74,4,151,3,0,0,0,sales,medium
6536,0.61,0.67,4,151,3,0,0,0,IT,high
6537,0.63,0.49,4,151,3,0,0,0,technical,medium
6538,0.95,0.75,4,151,3,0,0,0,product_mng,medium
6539,0.98,0.74,4,151,3,0,0,0,sales,medium
6540,0.54,0.91,3,151,3,0,0,0,product_mng,medium
6541,0.81,0.68,3,151,3,0,0,0,accounting,low
6542,0.58,0.9,3,151,3,0,0,0,sales,medium
6543,0.53,0.84,3,151,3,0,0,0,product_mng,low
6544,0.45,0.55,3,151,3,0,0,0,sales,medium
6545,0.67,0.66,3,151,3,0,0,0,technical,low
6546,0.9,0.83,3,151,3,0,0,0,IT,low
6547,0.28,0.92,3,151,3,0,0,0,sales,low
6548,0.32,0.64,3,151,3,0,0,0,support,low
6549,0.55,0.92,3,151,3,0,0,0,RandD,medium
6550,0.52,0.71,3,151,3,0,0,0,support,low
6551,0.9,0.56,3,151,3,0,0,0,sales,medium
6552,0.9,0.56,3,151,3,0,0,0,sales,medium
6553,0.38,0.49,2,151,3,0,1,0,technical,low
6554,0.37,0.45,2,151,3,0,1,0,support,low
6555,0.41,0.46,2,151,3,0,1,0,product_mng,low
6556,0.4,0.53,2,151,3,0,1,0,IT,low
6557,0.4,0.53,2,151,3,0,1,0,marketing,low
6558,0.45,0.55,2,151,3,0,1,0,IT,medium
6559,0.45,0.47,2,151,3,0,1,0,accounting,medium
6560,0.37,0.49,2,151,3,0,1,0,sales,low
6561,0.39,0.51,2,151,3,0,1,0,hr,medium
6562,0.44,0.54,2,151,3,0,1,0,management,low
6563,0.37,0.49,2,151,3,0,1,0,technical,medium
6564,0.46,0.5,2,151,3,0,1,0,technical,medium
6565,0.38,0.55,2,151,3,0,1,0,sales,low
6566,0.41,0.55,2,151,3,0,1,0,sales,low
6567,0.45,0.49,2,151,3,0,1,0,hr,low
6568,0.37,0.47,2,151,3,0,1,0,sales,medium
6569,0.42,0.52,2,151,3,0,1,0,sales,medium
6570,0.45,0.57,2,151,3,0,1,0,accounting,low
6571,0.4,0.47,2,151,3,0,1,0,sales,medium
6572,0.37,0.49,2,151,3,0,1,0,technical,high
6573,0.4,0.49,2,151,3,0,1,0,sales,medium
6574,0.38,0.45,2,151,3,0,1,0,technical,low
6575,0.39,0.48,2,151,3,0,1,0,support,low
6576,0.39,0.48,2,151,3,0,1,0,sales,low
6577,0.39,0.5,2,151,3,0,1,0,RandD,medium
6578,0.4,0.57,2,151,3,0,1,0,support,low
6579,0.48,0.56,2,151,3,0,0,0,hr,medium
6580,0.65,0.75,2,151,3,0,0,0,IT,low
6581,0.73,0.96,2,151,3,0,0,0,technical,medium
6582,0.44,0.65,2,151,3,0,0,0,RandD,medium
6583,0.42,0.5,2,151,3,0,0,0,sales,low
6584,0.38,0.49,2,151,3,0,1,0,technical,low
6585,0.37,0.45,2,151,3,0,1,0,support,low
6586,0.41,0.46,2,151,3,0,1,0,product_mng,low
6587,0.4,0.53,2,151,3,0,1,0,IT,low
6588,0.4,0.53,2,151,3,0,1,0,marketing,low
6589,0.45,0.55,2,151,3,0,1,0,IT,medium
6590,0.45,0.47,2,151,3,0,1,0,accounting,medium
6591,0.37,0.49,2,151,3,0,1,0,sales,low
6592,0.39,0.51,2,151,3,0,1,0,hr,medium
6593,0.44,0.54,2,151,3,0,1,0,management,low
6594,0.37,0.49,2,151,3,0,1,0,technical,medium
6595,0.46,0.5,2,151,3,0,1,0,technical,medium
6596,0.38,0.55,2,151,3,0,1,0,sales,low
6597,0.41,0.55,2,151,3,0,1,0,sales,low
6598,0.38,0.49,2,151,3,0,1,0,technical,low
6599,0.37,0.45,2,151,3,0,1,0,support,low
6600,0.41,0.46,2,151,3,0,1,0,product_mng,low
6601,0.4,0.53,2,151,3,0,1,0,IT,low
6602,0.4,0.53,2,151,3,0,1,0,marketing,low
6603,0.45,0.55,2,151,3,0,1,0,IT,medium
6604,0.45,0.47,2,151,3,0,1,0,accounting,medium
6605,0.37,0.49,2,151,3,0,1,0,sales,low
6606,0.39,0.51,2,151,3,0,1,0,hr,medium
6607,0.44,0.54,2,151,3,0,1,0,management,low
6608,0.37,0.49,2,151,3,0,1,0,technical,medium
6609,0.46,0.5,2,151,3,0,1,0,technical,medium
6610,0.4,0.57,2,151,3,0,1,0,support,low
6611,0.19,0.91,6,152,3,0,0,0,sales,low
6612,0.67,0.66,6,152,3,0,0,0,RandD,medium
6613,0.91,0.76,5,152,3,0,0,0,accounting,low
6614,0.63,0.96,5,152,3,0,0,0,IT,low
6615,0.9,0.74,5,152,3,0,0,0,IT,medium
6616,0.77,0.89,5,152,3,0,0,0,support,medium
6617,0.91,0.99,5,152,3,0,0,0,technical,medium
6618,0.96,0.51,5,152,3,0,0,0,support,medium
6619,0.88,0.75,5,152,3,0,0,0,hr,high
6620,0.56,0.41,5,152,3,0,0,0,sales,medium
6621,0.56,0.41,5,152,3,0,0,0,sales,medium
6622,0.7,0.53,4,152,3,0,0,0,technical,low
6623,0.86,0.51,4,152,3,0,0,0,technical,low
6624,0.84,0.49,4,152,3,0,0,0,sales,low
6625,0.79,0.67,4,152,3,0,0,0,technical,medium
6626,0.66,0.68,4,152,3,0,0,0,marketing,high
6627,0.84,0.62,4,152,3,0,0,0,technical,medium
6628,0.89,0.79,4,152,3,0,0,0,hr,low
6629,0.57,0.85,4,152,3,0,0,0,sales,medium
6630,0.44,0.58,4,152,3,0,0,0,technical,low
6631,1,0.89,4,152,3,0,0,0,technical,low
6632,0.79,0.57,4,152,3,0,0,0,technical,low
6633,0.9,0.92,3,152,3,0,0,0,accounting,low
6634,0.88,0.98,3,152,3,0,0,0,support,medium
6635,0.86,0.77,3,152,3,0,0,1,hr,low
6636,0.54,0.61,3,152,3,0,0,0,sales,medium
6637,0.41,0.54,2,152,3,0,1,0,technical,low
6638,0.37,0.47,2,152,3,0,1,0,product_mng,low
6639,0.37,0.55,2,152,3,0,1,0,technical,medium
6640,0.37,0.54,2,152,3,0,1,0,marketing,medium
6641,0.46,0.57,2,152,3,0,1,0,support,low
6642,0.45,0.54,2,152,3,0,1,0,sales,low
6643,0.38,0.5,2,152,3,0,1,0,sales,high
6644,0.39,0.47,2,152,3,0,1,0,marketing,medium
6645,0.36,0.55,2,152,3,0,1,0,IT,low
6646,0.43,0.53,2,152,3,0,1,0,sales,medium
6647,0.36,0.48,2,152,3,0,1,0,IT,low
6648,0.44,0.53,2,152,3,0,1,0,IT,medium
6649,0.41,0.54,2,152,3,0,1,0,sales,medium
6650,0.38,0.47,2,152,3,0,1,0,sales,medium
6651,0.42,0.49,2,152,3,0,1,0,support,low
6652,0.4,0.47,2,152,3,0,1,0,accounting,low
6653,0.4,0.57,2,152,3,0,1,0,sales,low
6654,0.4,0.53,2,152,3,0,1,0,product_mng,medium
6655,0.43,0.5,2,152,3,0,1,0,management,medium
6656,0.44,0.51,2,152,3,0,1,0,product_mng,medium
6657,0.36,0.48,2,152,3,0,1,0,product_mng,medium
6658,0.41,0.54,2,152,3,0,1,0,technical,low
6659,0.37,0.47,2,152,3,0,1,0,product_mng,low
6660,0.37,0.55,2,152,3,0,1,0,technical,medium
6661,0.37,0.54,2,152,3,0,1,0,marketing,medium
6662,0.46,0.57,2,152,3,0,1,0,support,low
6663,0.45,0.54,2,152,3,0,1,0,sales,low
6664,0.38,0.5,2,152,3,0,1,0,sales,high
6665,0.41,0.54,2,152,3,0,1,0,technical,low
6666,0.37,0.47,2,152,3,0,1,0,product_mng,low
6667,0.37,0.55,2,152,3,0,1,0,technical,medium
6668,0.37,0.54,2,152,3,0,1,0,marketing,medium
6669,0.46,0.57,2,152,3,0,1,0,support,low
6670,0.91,0.4,6,153,3,0,0,0,technical,low
6671,0.21,0.85,5,153,3,0,0,0,hr,low
6672,0.68,0.54,4,153,3,0,0,0,product_mng,medium
6673,0.89,0.9,4,153,3,0,0,0,support,low
6674,0.61,0.97,4,153,3,0,0,0,accounting,medium
6675,0.96,0.55,4,153,3,0,0,0,RandD,medium
6676,0.86,0.48,4,153,3,0,0,0,sales,low
6677,0.65,0.69,4,153,3,0,0,0,product_mng,low
6678,0.95,0.63,4,153,3,0,0,0,support,low
6679,0.73,0.67,4,153,3,0,0,0,IT,high
6680,0.91,0.78,4,153,3,0,0,0,RandD,medium
6681,0.77,0.59,4,153,3,0,0,0,sales,medium
6682,0.89,0.86,4,153,3,0,0,0,accounting,low
6683,0.89,0.86,4,153,3,0,0,0,accounting,low
6684,0.88,0.88,3,153,3,0,0,0,technical,low
6685,0.69,0.76,3,153,3,0,0,0,technical,medium
6686,0.54,0.71,3,153,3,0,0,0,technical,low
6687,0.69,0.53,3,153,3,0,0,0,technical,low
6688,0.69,0.53,3,153,3,0,0,0,technical,low
6689,0.41,0.5,2,153,3,0,1,0,sales,low
6690,0.43,0.54,2,153,3,0,1,0,product_mng,medium
6691,0.38,0.5,2,153,3,0,1,0,support,low
6692,0.38,0.52,2,153,3,0,1,0,support,low
6693,0.45,0.46,2,153,3,0,1,0,management,low
6694,0.37,0.51,2,153,3,0,1,0,product_mng,low
6695,0.37,0.46,2,153,3,0,1,0,sales,low
6696,0.43,0.48,2,153,3,0,1,0,accounting,low
6697,0.43,0.55,2,153,3,0,1,0,technical,medium
6698,0.38,0.5,2,153,3,0,1,0,support,medium
6699,0.41,0.5,2,153,3,0,1,0,technical,medium
6700,0.44,0.46,2,153,3,0,1,0,hr,low
6701,0.37,0.49,2,153,3,0,1,0,accounting,low
6702,0.37,0.48,2,153,3,0,1,0,technical,low
6703,0.43,0.54,2,153,3,0,1,0,sales,low
6704,0.39,0.53,2,153,3,0,1,0,sales,medium
6705,0.36,0.54,2,153,3,0,1,0,accounting,medium
6706,0.42,0.49,2,153,3,0,1,0,product_mng,medium
6707,0.62,0.67,2,153,3,0,0,0,marketing,low
6708,0.37,0.51,2,153,3,0,0,0,IT,high
6709,0.41,0.5,2,153,3,0,1,0,sales,low
6710,0.43,0.54,2,153,3,0,1,0,product_mng,medium
6711,0.38,0.5,2,153,3,0,1,0,support,low
6712,0.38,0.52,2,153,3,0,1,0,support,low
6713,0.45,0.46,2,153,3,0,1,0,management,low
6714,0.37,0.51,2,153,3,0,1,0,product_mng,low
6715,0.37,0.46,2,153,3,0,1,0,sales,low
6716,0.43,0.48,2,153,3,0,1,0,accounting,low
6717,0.37,0.51,2,153,3,0,0,0,IT,high
6718,0.41,0.5,2,153,3,0,1,0,sales,low
6719,0.43,0.54,2,153,3,0,1,0,product_mng,medium
6720,0.38,0.5,2,153,3,0,1,0,support,low
6721,0.38,0.52,2,153,3,0,1,0,support,low
6722,0.45,0.46,2,153,3,0,1,0,management,low
6723,0.37,0.51,2,153,3,0,1,0,product_mng,low
6724,0.37,0.46,2,153,3,0,1,0,sales,low
6725,0.43,0.48,2,153,3,0,1,0,accounting,low
6726,0.36,0.54,2,153,3,0,1,0,accounting,medium
6727,0.83,0.7,5,154,3,0,0,0,technical,medium
6728,0.87,0.59,5,154,3,0,0,0,support,low
6729,0.85,0.63,4,154,3,0,0,0,hr,low
6730,0.51,0.75,4,154,3,0,0,0,marketing,medium
6731,0.76,0.92,4,154,3,0,0,0,support,medium
6732,0.98,0.68,4,154,3,0,0,0,sales,low
6733,0.4,0.98,4,154,3,0,0,0,product_mng,low
6734,0.66,0.65,4,154,3,0,0,0,sales,medium
6735,0.72,0.79,4,154,3,0,0,0,IT,medium
6736,0.77,0.83,4,154,3,0,0,0,marketing,low
6737,0.65,0.84,3,154,3,0,0,0,support,high
6738,0.78,0.58,3,154,3,0,0,0,IT,low
6739,1,0.84,3,154,3,0,0,0,sales,medium
6740,0.39,0.43,3,154,3,0,0,0,marketing,low
6741,0.99,0.92,3,154,3,0,0,0,technical,medium
6742,0.94,0.73,3,154,3,0,0,0,technical,low
6743,0.99,0.61,3,154,3,0,0,0,sales,medium
6744,0.38,0.52,2,154,3,0,1,0,sales,medium
6745,0.45,0.56,2,154,3,0,1,0,marketing,low
6746,0.46,0.46,2,154,3,0,1,0,accounting,medium
6747,0.41,0.55,2,154,3,0,1,0,support,low
6748,0.41,0.56,2,154,3,0,1,1,support,medium
6749,0.38,0.56,2,154,3,0,1,0,sales,low
6750,0.46,0.57,2,154,3,0,1,0,IT,low
6751,0.44,0.49,2,154,3,0,1,0,support,low
6752,0.44,0.53,2,154,3,0,1,0,IT,low
6753,0.41,0.47,2,154,3,0,1,0,sales,low
6754,0.45,0.54,2,154,3,0,1,0,marketing,low
6755,0.44,0.46,2,154,3,0,1,0,technical,low
6756,0.37,0.48,2,154,3,0,1,0,management,low
6757,0.44,0.5,2,154,3,0,1,0,accounting,medium
6758,0.39,0.48,2,154,3,0,1,0,technical,low
6759,0.41,0.57,2,154,3,0,1,0,IT,medium
6760,0.41,0.56,2,154,3,0,1,0,technical,low
6761,0.37,0.5,2,154,3,0,1,0,hr,medium
6762,0.39,0.54,2,154,3,0,1,0,marketing,low
6763,0.49,0.74,2,154,3,0,0,0,support,medium
6764,0.87,0.72,2,154,3,0,0,0,IT,medium
6765,0.38,0.52,2,154,3,0,1,0,sales,medium
6766,0.45,0.56,2,154,3,0,1,0,marketing,low
6767,0.46,0.46,2,154,3,0,1,0,accounting,medium
6768,0.41,0.55,2,154,3,0,1,0,support,low
6769,0.41,0.56,2,154,3,0,1,1,support,medium
6770,0.38,0.56,2,154,3,0,1,0,sales,low
6771,0.46,0.57,2,154,3,0,1,0,IT,low
6772,0.44,0.49,2,154,3,0,1,0,support,low
6773,0.87,0.72,2,154,3,0,0,0,IT,medium
6774,0.38,0.52,2,154,3,0,1,0,sales,medium
6775,0.45,0.56,2,154,3,0,1,0,marketing,low
6776,0.46,0.46,2,154,3,0,1,0,accounting,medium
6777,0.41,0.55,2,154,3,0,1,0,support,low
6778,0.41,0.56,2,154,3,0,1,1,support,medium
6779,0.38,0.56,2,154,3,0,1,0,sales,low
6780,0.37,0.5,2,154,3,0,1,0,hr,medium
6781,0.39,0.54,2,154,3,0,1,0,marketing,low
6782,0.95,0.98,5,155,3,0,0,0,accounting,low
6783,0.99,0.37,5,155,3,0,0,0,sales,low
6784,0.79,0.73,5,155,3,0,0,0,IT,medium
6785,0.54,0.52,5,155,3,0,0,0,technical,low
6786,0.36,0.44,5,155,3,0,0,0,technical,medium
6787,0.36,0.44,5,155,3,0,0,0,technical,medium
6788,0.74,0.59,4,155,3,0,0,0,support,medium
6789,0.55,0.51,4,155,3,0,0,0,IT,low
6790,0.94,0.95,4,155,3,0,0,0,support,medium
6791,0.37,0.88,4,155,3,0,0,0,sales,medium
6792,0.62,0.74,4,155,3,0,0,0,hr,medium
6793,0.63,0.75,4,155,3,0,0,0,technical,low
6794,0.86,0.97,4,155,3,0,0,0,management,low
6795,0.99,0.71,4,155,3,0,0,0,sales,low
6796,0.86,0.53,4,155,3,0,0,0,marketing,high
6797,1,0.96,4,155,3,0,0,0,support,medium
6798,0.51,0.94,4,155,3,0,0,0,IT,medium
6799,0.51,0.58,3,155,3,0,0,0,sales,low
6800,0.91,0.73,3,155,3,0,0,0,hr,low
6801,0.77,0.7,3,155,3,0,0,0,IT,medium
6802,0.59,0.98,3,155,3,0,0,0,support,medium
6803,0.35,0.52,3,155,3,0,0,0,sales,low
6804,0.82,0.59,3,155,3,0,0,0,accounting,medium
6805,0.74,0.87,3,155,3,0,0,0,technical,medium
6806,0.5,0.74,3,155,3,0,0,0,RandD,medium
6807,0.34,0.69,3,155,3,0,0,0,marketing,medium
6808,0.83,0.91,3,155,3,0,0,0,RandD,low
6809,0.95,0.9,3,155,3,0,0,0,technical,medium
6810,0.49,0.66,3,155,3,0,0,1,sales,low
6811,0.83,0.91,3,155,3,0,0,0,RandD,low
6812,0.95,0.9,3,155,3,0,0,0,technical,medium
6813,0.49,0.66,3,155,3,0,0,1,sales,low
6814,0.37,0.51,2,155,3,0,1,0,sales,low
6815,0.4,0.49,2,155,3,0,1,0,hr,medium
6816,0.45,0.53,2,155,3,0,1,0,IT,low
6817,0.4,0.52,2,155,3,0,1,0,marketing,low
6818,0.36,0.51,2,155,3,0,1,0,IT,low
6819,0.45,0.46,2,155,3,0,1,0,sales,low
6820,0.37,0.52,2,155,3,0,1,0,technical,medium
6821,0.42,0.48,2,155,3,0,1,0,hr,medium
6822,0.43,0.51,2,155,3,0,1,0,technical,medium
6823,0.37,0.57,2,155,3,0,1,0,support,low
6824,0.39,0.54,2,155,3,0,1,0,support,low
6825,0.37,0.46,2,155,3,0,1,0,marketing,medium
6826,0.4,0.55,2,155,3,0,1,0,sales,low
6827,0.46,0.51,2,155,3,0,1,0,product_mng,low
6828,0.36,0.51,2,155,3,0,1,0,support,low
6829,0.43,0.49,2,155,3,0,1,0,sales,medium
6830,0.42,0.5,2,155,3,0,1,0,hr,low
6831,0.4,0.53,2,155,3,0,1,0,IT,high
6832,0.45,0.55,2,155,3,0,1,0,technical,low
6833,0.39,0.51,2,155,3,0,1,0,management,low
6834,0.38,0.46,2,155,3,0,1,0,sales,low
6835,0.4,0.46,2,155,3,0,1,0,support,medium
6836,0.41,0.48,2,155,3,0,1,0,marketing,low
6837,0.44,0.48,2,155,3,0,1,0,support,low
6838,0.44,0.53,2,155,3,0,1,0,product_mng,medium
6839,0.4,0.48,2,155,3,0,1,0,support,low
6840,0.38,0.49,2,155,3,0,1,0,marketing,low
6841,0.14,0.71,2,155,3,0,0,0,sales,low
6842,0.37,0.51,2,155,3,0,1,0,sales,low
6843,0.4,0.49,2,155,3,0,1,0,hr,medium
6844,0.45,0.53,2,155,3,0,1,0,IT,low
6845,0.4,0.52,2,155,3,0,1,0,marketing,low
6846,0.36,0.51,2,155,3,0,1,0,IT,low
6847,0.45,0.46,2,155,3,0,1,0,sales,low
6848,0.37,0.52,2,155,3,0,1,0,technical,medium
6849,0.42,0.48,2,155,3,0,1,0,hr,medium
6850,0.43,0.51,2,155,3,0,1,0,technical,medium
6851,0.37,0.57,2,155,3,0,1,0,support,low
6852,0.39,0.54,2,155,3,0,1,0,support,low
6853,0.37,0.51,2,155,3,0,1,0,sales,low
6854,0.4,0.49,2,155,3,0,1,0,hr,medium
6855,0.45,0.53,2,155,3,0,1,0,IT,low
6856,0.4,0.52,2,155,3,0,1,0,marketing,low
6857,0.36,0.51,2,155,3,0,1,0,IT,low
6858,0.45,0.46,2,155,3,0,1,0,sales,low
6859,0.37,0.52,2,155,3,0,1,0,technical,medium
6860,0.42,0.48,2,155,3,0,1,0,hr,medium
6861,0.43,0.51,2,155,3,0,1,0,technical,medium
6862,0.37,0.57,2,155,3,0,1,0,support,low
6863,0.39,0.54,2,155,3,0,1,0,support,low
6864,0.44,0.53,2,155,3,0,1,0,product_mng,medium
6865,0.4,0.48,2,155,3,0,1,0,support,low
6866,0.91,0.71,5,156,3,0,0,0,sales,low
6867,0.97,0.78,5,156,3,0,0,0,sales,medium
6868,0.92,0.63,5,156,3,0,0,0,technical,medium
6869,0.69,0.53,4,156,3,0,0,0,support,low
6870,1,0.85,4,156,3,0,0,0,sales,low
6871,0.76,0.71,4,156,3,0,0,0,sales,low
6872,0.74,0.99,4,156,3,0,0,0,product_mng,medium
6873,0.69,0.67,4,156,3,0,0,0,technical,low
6874,0.78,0.63,4,156,3,0,0,0,sales,low
6875,0.72,0.98,4,156,3,0,0,0,product_mng,medium
6876,0.82,0.67,4,156,3,0,0,0,product_mng,low
6877,0.72,0.98,4,156,3,0,0,0,product_mng,medium
6878,0.82,0.67,4,156,3,0,0,0,product_mng,low
6879,0.74,0.74,3,156,3,0,0,0,support,medium
6880,0.51,0.53,3,156,3,0,0,0,management,low
6881,0.9,0.77,3,156,3,0,0,0,sales,medium
6882,0.43,0.63,3,156,3,0,0,0,sales,medium
6883,0.85,0.79,3,156,3,0,0,0,sales,medium
6884,0.55,0.75,3,156,3,0,0,0,product_mng,medium
6885,0.83,0.87,3,156,3,0,0,0,support,medium
6886,0.78,0.53,3,156,3,0,0,0,product_mng,low
6887,0.96,0.93,3,156,3,0,0,0,sales,low
6888,0.35,0.63,3,156,3,0,0,0,sales,medium
6889,0.59,0.51,3,156,3,0,0,0,product_mng,medium
6890,0.52,0.8,3,156,3,0,0,0,sales,medium
6891,0.44,0.51,2,156,3,0,1,0,technical,high
6892,0.43,0.46,2,156,3,0,1,0,technical,low
6893,0.37,0.46,2,156,3,0,1,0,sales,low
6894,0.38,0.53,2,156,3,0,1,0,sales,low
6895,0.44,0.45,2,156,3,0,1,0,sales,medium
6896,0.42,0.54,2,156,3,0,1,0,sales,medium
6897,0.38,0.56,2,156,3,0,1,0,technical,low
6898,0.39,0.55,2,156,3,0,1,0,product_mng,medium
6899,0.44,0.45,2,156,3,0,1,0,hr,medium
6900,0.36,0.48,2,156,3,0,1,0,accounting,high
6901,0.37,0.56,2,156,3,0,1,0,sales,medium
6902,0.46,0.5,2,156,3,0,1,0,technical,medium
6903,0.38,0.45,2,156,3,0,1,0,sales,medium
6904,0.39,0.46,2,156,3,0,1,0,sales,low
6905,0.42,0.56,2,156,3,0,1,0,sales,medium
6906,0.44,0.5,2,156,3,0,1,0,sales,medium
6907,0.39,0.56,2,156,3,0,1,0,IT,low
6908,0.44,0.53,2,156,3,0,1,0,sales,low
6909,0.38,0.52,2,156,3,0,1,0,technical,low
6910,0.39,0.57,2,156,3,0,1,0,management,low
6911,0.4,0.51,2,156,3,0,1,0,sales,medium
6912,0.45,0.51,2,156,3,0,1,0,sales,medium
6913,0.39,0.55,2,156,3,0,1,0,sales,high
6914,0.43,0.52,2,156,3,0,1,0,support,medium
6915,0.4,0.46,2,156,3,0,1,0,management,medium
6916,0.37,0.46,2,156,3,0,1,0,sales,low
6917,0.4,0.54,2,156,3,0,1,0,sales,medium
6918,0.44,0.55,2,156,3,0,1,0,hr,medium
6919,0.41,0.51,2,156,3,0,1,0,technical,medium
6920,0.44,0.56,2,156,3,0,1,0,IT,medium
6921,0.43,0.54,2,156,3,0,1,0,sales,low
6922,0.59,0.75,2,156,3,0,0,0,technical,medium
6923,0.54,0.91,2,156,3,0,0,0,sales,low
6924,0.44,0.51,2,156,3,0,1,0,technical,high
